group	y	yend
1	0.72659511272592	0
1	0.955969342031826	0
1	-1.48018317295949	0
1	9.18937119752268	0
1	3.86278767333421	0
1	4.07277951095575	0
1	8.09335750718966	0
1	2.40746289272958	0
1	1.75169841125618	0
1	6.30234904471344	0
1	6.13579655870498	0
1	4.54584570886809	0
1	0.0167104651076917	0
1	-3.94584964160729	0
1	4.87117994637236	0
1	-0.0896766524990942	0
1	1.67250081881448	0
1	10.5986502421001	0
1	2.16053848443678	0
1	3.95893327242985	0
1	8.64082570944673	0
1	4.54730201138831	0
1	0.977307494202632	0
1	1.06882011005263	0
1	3.19035531022509	0
1	0.354662517959042	0
1	8.21281182966493	0
1	-2.44353143268069	0
1	3.96386746052535	0
1	1.75346706331009	0
1	2.72891950447322	0
1	0.15130527464686	0
1	0.776844952845669	0
1	3.43692809074676	0
1	1.10411931682987	0
1	0.19172838097893	0
1	2.32819553563234	0
1	5.41486842392824	0
1	4.00172788958346	0
1	1.80975166297802	0
1	3.37918766093409	0
1	0.271837861555728	0
1	4.27576087797144	0
1	1.21458901003792	0
1	-1.34571426500243	0
1	1.5991827235065	0
1	8.90883706034136	0
1	1.55573076680744	0
1	1.71821580999688	0
1	3.09945175602001	0
1	0.814243488014961	0
1	3.47294951502317	0
1	0.820190235673438	0
1	0.0858972810183634	0
1	9.50144070357534	0
1	9.73618464349955	0
1	0.480776128002462	0
1	-2.07576876510189	0
1	2.08428246714859	0
1	0.0423928969344883	0
1	10.9400305590002	0
1	1.45510443302963	0
1	1.43980085650073	0
1	1.06729994622673	0
1	-0.667118095738368	0
1	2.48559622194781	0
1	-3.59334622840611	0
1	5.4842791619212	0
1	6.52912929207117	0
1	9.41640296883018	0
1	1.8833297538254	0
1	2.72801818624204	0
1	2.06766699685338	0
1	-0.873487412559177	0
1	-2.48713331053373	0
1	6.12039571806073	0
1	3.89217324849871	0
1	0.437893522890534	0
1	2.91732636838642	0
1	6.45903992462169	0
1	-0.983639680156443	0
1	1.35549236184546	0
1	2.71621453822414	0
1	-1.94906625013054	0
1	3.56726923576964	0
1	3.84800896785591	0
1	3.73079781533223	0
1	4.54384424690582	0
1	3.07197709478683	0
1	5.11454114811392	0
1	1.35550223140033	0
1	9.41913541980507	0
1	3.04965937796903	0
1	6.49725403412085	0
1	5.97422921167153	0
1	4.29910421735747	0
1	-2.48117093495082	0
1	-0.855475425622786	0
1	1.02982585245596	0
1	-0.550405438180211	0
1	-0.378911573341857	0
1	0.860069221105435	0
1	0.0782511233260432	0
1	9.05461057364169	0
1	-0.667633028420721	0
1	6.49555919214203	0
1	6.37854978133696	0
1	1.83758599419501	0
1	7.24258033035268	0
1	3.71548639175473	0
1	6.89111419736346	0
1	1.01091020763872	0
1	3.60354287504806	0
1	-1.13234192349842	0
1	4.04042233026464	0
1	7.74974825111187	0
1	1.03288850154374	0
1	5.11043242136999	0
1	1.09225002588568	0
1	0.351957938008793	0
1	7.69667328978609	0
1	2.68677664636076	0
1	-0.420341071145105	0
1	3.47992365154558	0
1	2.13723221294091	0
1	1.50185514701769	0
1	-0.14263730175095	0
1	3.0038066445694	0
1	1.28722956868309	0
1	-0.318752239915457	0
1	0.322131339588853	0
1	5.2616944108093	0
1	8.82900430089372	0
1	-2.30272827027497	0
1	7.22671133846696	0
1	-2.72650320743043	0
1	-0.46843181378382	0
1	-1.03217188205283	0
1	7.16723598287619	0
1	-0.111691247546562	0
1	-2.6259055099788	0
1	2.72434890377882	0
1	-0.875120443972189	0
1	1.17835308185305	0
1	-0.338855688886291	0
1	-1.42065506517047	0
1	7.97386728885544	0
1	2.22575254380213	0
1	3.04465045166932	0
1	1.50293764620544	0
1	1.37353910564799	0
1	0.0804999982917752	0
1	0.419282683854408	0
1	-1.77964448430797	0
1	-2.97491361983617	0
1	1.51608146727065	0
1	2.03166462183689	0
1	5.25153152901144	0
1	-0.990726377760774	0
1	6.71007762971618	0
1	2.51754568958693	0
1	5.14228240478092	0
1	2.22102915390564	0
1	4.59494068903147	0
1	3.97686449291997	0
1	4.68391143616397	0
1	6.33941544000246	0
1	-1.87467214629883	0
1	1.51311956696982	0
1	1.36435275540902	0
1	5.22823915846488	0
1	4.38826261422772	0
1	5.47986906477806	0
1	0.270595138764477	0
1	-0.153860075129734	0
1	5.56012300122196	0
1	2.32505263054526	0
1	6.24277095251061	0
1	2.45398224816271	0
1	8.26490907575558	0
1	-0.930945882161437	0
1	5.39932265096741	0
1	5.81624554422744	0
1	-2.93409858024638	0
1	6.16025155235434	0
1	3.16011254647495	0
1	5.32739330739337	0
1	0.282227101930624	0
1	6.22767820949219	0
1	-1.77049189360083	0
1	1.25986883578969	0
1	1.24833832538136	0
1	4.27138506427479	0
1	8.23388103279801	0
1	-0.724592211437589	0
1	-1.80064293010617	0
1	8.34779430816257	0
1	2.14232647054823	0
1	2.01688935116643	0
1	2.11802353590613	0
1	0.72659511272592	0.0160000085534528
1	0.955969342031826	0.020887046141065
1	-1.48018317295949	0.0300880990709228
1	9.18937119752268	0.0454601016294643
1	3.86278767333421	0.0130743137921286
1	4.07277951095575	0.0450100585597868
1	8.09335750718966	0.0471317007794057
1	2.40746289272958	0.0341193027237422
1	1.75169841125618	0.0326669805664532
1	6.30234904471344	0.00666176551078667
1	6.13579655870498	0.0132710803387574
1	4.54584570886809	0.0119226238854761
1	0.0167104651076917	0.0353214088174328
1	-3.94584964160729	0.0214361780062954
1	4.87117994637236	0.0391176530896005
1	-0.0896766524990942	0.0266431785551529
1	1.67250081881448	0.0367238551581766
1	10.5986502421001	0.0492966711030207
1	2.16053848443678	0.0212496840060449
1	3.95893327242985	0.0394661967320233
1	8.64082570944673	0.0466746934171221
1	4.54730201138831	0.013553807149717
1	0.977307494202632	0.0337010748846648
1	1.06882011005263	0.00958480594433082
1	3.19035531022509	0.0160784835999967
1	0.354662517959042	0.021528329702796
1	8.21281182966493	0.00444338873377724
1	-2.44353143268069	0.0213575308121759
1	3.96386746052535	0.0436945589113944
1	1.75346706331009	0.0194305456430075
1	2.72891950447322	0.0259272278021572
1	0.15130527464686	0.0313125470063345
1	0.776844952845669	0.026452586802252
1	3.43692809074676	0.0123654586356214
1	1.10411931682987	0.041754804778516
1	0.19172838097893	0.0344708324595703
1	2.32819553563234	0.0402360307327681
1	5.41486842392824	0.00877752999530266
1	4.00172788958346	0.0370031207996502
1	1.80975166297802	0.0226816312117212
1	3.37918766093409	0.0414602023248955
1	0.271837861555728	0.033489597596632
1	4.27576087797144	0.0397177350661662
1	1.21458901003792	0.0291797234975123
1	-1.34571426500243	0.0281109293295141
1	1.5991827235065	0.0400121745612416
1	8.90883706034136	0.00489905907610847
1	1.55573076680744	0.0257049108092549
1	1.71821580999688	0.0373974562841773
1	3.09945175602001	0.0355830851069386
1	0.814243488014961	0.0257227673581665
1	3.47294951502317	0.0433057892578848
1	0.820190235673438	0.0239111312142234
1	0.0858972810183634	0.0150506384095404
1	9.50144070357534	0.00706939330686425
1	9.73618464349955	0.00838893925573956
1	0.480776128002462	0.0183268889548354
1	-2.07576876510189	0.0276027996976472
1	2.08428246714859	0.0341746422994256
1	0.0423928969344883	0.0224779156768648
1	10.9400305590002	0.0456740799346805
1	1.45510443302963	0.0172878160604327
1	1.43980085650073	0.0248722924211602
1	1.06729994622673	0.0190659347832438
1	-0.667118095738368	0.0336642532012792
1	2.48559622194781	0.0156565950581987
1	-3.59334622840611	0.0257651962819058
1	5.4842791619212	0.0389558103233493
1	6.52912929207117	0.0076913182707195
1	9.41640296883018	0.0439526494939029
1	1.8833297538254	0.0193720535574808
1	2.72801818624204	0.0423079343202768
1	2.06766699685338	0.0197209066066218
1	-0.873487412559177	0.0191292030941846
1	-2.48713331053373	0.0256646273907403
1	6.12039571806073	0.0447262590122237
1	3.89217324849871	0.0434492621595428
1	0.437893522890534	0.0217059729270173
1	2.91732636838642	0.0394604888605791
1	6.45903992462169	0.0478624848262302
1	-0.983639680156443	0.0237535572062397
1	1.35549236184546	0.0364899054182534
1	2.71621453822414	0.0221645749009387
1	-1.94906625013054	0.0187431190922699
1	3.56726923576964	0.0385330217688389
1	3.84800896785591	0.0131206251079525
1	3.73079781533223	0.0364260320614131
1	4.54384424690582	0.00940772542816438
1	3.07197709478683	0.015082323382164
1	5.11454114811392	0.0103983989943263
1	1.35550223140033	0.0148137535481165
1	9.41913541980507	0.00653104020647499
1	3.04965937796903	0.0332708612519576
1	6.49725403412085	0.0439960986134823
