group	y	yend
1	1.74709237851534	0
1	3.36728664844416	0
1	1.32874277517991	0
1	6.19056160427558	0
1	3.65901554363072	0
1	1.35906323176397	0
1	3.97485810485697	0
1	4.47664941025843	0
1	4.15156270330698	0
1	2.38922322568729	0
1	6.0235623369017	0
1	3.77968647282286	0
1	1.75751883891639	0
1	-1.429399774355	0
1	5.24986183628622	0
1	2.91013278196954	0
1	2.96761947380211	0
1	4.8876724213706	0
1	4.64244239019618	0
1	4.18780264243502	0
1	4.83795474321644	0
1	4.56427260146213	0
1	3.14912996673038	0
1	-0.978703391726746	0
1	4.23965149578942	0
1	2.887742520942	0
1	2.68840898658934	0
1	0.0584952322014511	0
1	2.04369988978276	0
1	3.83588312039941	0
1	5.71735910305809	0
1	2.79442454531401	0
1	3.77534322311874	0
1	2.89238991883419	0
1	0.245880886342787	0
1	2.17001087340064	0
1	2.2114200925793	0
1	2.88137320657763	0
1	5.20005074396777	0
1	4.52635149691509	0
1	2.67095280749283	0
1	2.49327663972699	0
1	4.39392675080947	0
1	4.11332639734732	0
1	1.62248861090096	0
1	1.58500968607576	0
1	3.72916392427366	0
1	4.53706584903083	0
1	2.77530757569954	0
1	4.76221545290843	0
1	3.79621176073414	0
1	1.77594721349846	0
1	3.68223938284885	0
1	0.741273807838415	0
1	5.86604740340207	0
1	6.96079979701172	0
1	2.26555704706698	0
1	0.911730747366938	0
1	4.13943925488483	0
1	2.72989079223835	0
1	7.80323552100955	0
1	2.92151999453366	0
1	4.37947872490155	0
1	3.05600431756133	0
1	1.51345358223519	0
1	3.37758459902869	0
1	-0.609917257782076	0
1	5.93110972312577	0
1	3.3065066764238	0
1	7.34522334072431	0
1	3.95101905779933	0
1	1.58010713815637	0
1	4.22145270697811	0
1	1.1318047367115	0
1	0.492733199521796	0
1	3.58289247103493	0
1	2.11341625356313	0
1	3.00221070326325	0
1	3.14868264830333	0
1	1.82095810762386	0
1	1.862662534363	0
1	2.72964276975234	0
1	5.35617399314641	0
1	-0.047133600859524	0
1	4.18789237525684	0
1	3.66590074242704	0
1	5.12619967455273	0
1	2.3916321527314	0
1	3.74003761983258	0
1	3.53419758154446	0
1	1.9149599380167	0
1	5.41573561196634	0
1	5.3208052313899	0
1	4.40042729903	0
1	6.17366690908169	0
1	4.11697285113061	0
1	0.446815583083927	0
1	1.85346917152623	0
1	0.550774770203288	0
1	2.05319872712138	0
1	1.75926664555175	0
1	3.08423174628847	0
1	1.17815670289511	0
1	3.31605754480815	0
1	1.69083071216236	0
1	6.53457453874529	0
1	4.43341495203441	0
1	4.82034845899046	0
1	3.76837071565269	0
1	6.36435216103884	0
1	1.72852709210205	0
1	2.07671053927887	0
1	5.86456447708333	0
1	1.69860729337927	0
1	2.58523851279607	0
1	2.21438414111603	0
1	2.36001426290299	0
1	2.44177339404688	0
1	3.98837666253565	0
1	2.64533903546079	0
1	1.98808507577149	0
1	5.68607765034082	0
1	2.57084118290626	0
1	2.64088693991323	0
1	2.79961851757288	0
1	4.42533261410281	0
1	2.85287119174735	0
1	2.9247316570659	0
1	1.63667904248869	0
1	2.35145945550736	0
1	3.12032088086903	0
1	1.82221102748067	0
1	4.06299238526514	0
1	-0.0367881635735743	0
1	3.61311572157953	0
1	-0.0728996470751722	0
1	2.39804774632678	0
1	1.94344019110999	0
1	1.695810438638	0
1	2.88620644430522	0
1	-0.828718851360024	0
1	5.35316662403713	0
1	-0.329944872424007	0
1	2.07293919705523	0
1	0.768159789914309	0
1	1.4983619976131	0
1	7.17433309125669	0
1	3.0347912393865	0
1	0.427398939131349	0
1	-0.281211068837157	0
1	3.90037420254531	0
1	2.96288033457072	0
1	2.36386325091231	0
1	1.1412757050926	0
1	0.0250793797170306	0
1	0.849615406768638	0
1	5.00005760742783	0
1	1.75746661040635	0
1	0.231146305231017	0
1	6.73858124484716	0
1	3.8502007547449	0
1	2.52270579817393	0
1	5.11696609741804	0
